Inspection Date,Zip,Failed
2022-06-28,60640,0
2022-05-19,60619,0
2022-04-01,60642,0
2022-05-04,60613,0
2022-06-07,60659,0
2022-05-05,60618,0
2022-04-05,60640,0
2021-05-05,60646,0
2022-05-19,60616,0
2022-07-13,60624,0
2022-05-16,60622,0
2022-04-05,60639,1
2022-04-15,60605,1
2022-06-16,60639,0
2022-06-23,60644,1
2022-05-31,60608,0
2022-05-27,60616,0
2022-06-14,60624,1
2022-06-13,60617,0
2022-05-18,60611,0
2022-07-21,60657,0
2022-06-16,60653,0
2022-05-20,60659,0
2022-06-21,60612,1
2022-03-31,60642,0
2022-05-03,60657,0
2022-05-20,60609,0
2022-06-07,60605,0
2022-04-20,60623,0
2022-05-11,60640,1
2022-04-05,60639,0
2022-07-08,60640,0
2022-05-23,60637,0
2022-04-26,60625,1
2022-05-17,60618,0
2022-06-08,60607,1
2022-05-31,60629,0
2022-07-18,60628,0
2022-05-13,60659,1
2022-05-12,60626,1
2022-04-19,60607,0
2022-07-22,60643,0
2022-05-06,60641,0
2022-06-15,60642,0
2022-04-11,60652,1
2022-06-03,60643,0
2022-04-20,60614,0
2022-06-27,60603,1
2022-05-11,60654,0
2022-05-20,60622,1
2022-06-06,60637,0
2022-05-13,60624,1
2022-04-19,60644,0
2022-07-22,60657,0
2022-07-19,60611,0
2022-05-20,60633,1
2022-05-02,60616,0
2022-05-12,60657,0
2022-06-27,60618,0
2022-06-28,60622,0
2022-04-28,60610,0
2022-04-08,60620,0
2022-06-23,60605,0
2022-05-18,60614,0
2022-05-10,60657,0
2022-05-06,60608,0
2022-05-04,60629,0
2022-05-20,60606,0
2022-06-03,60630,0
2022-05-06,60629,1
2022-05-26,60639,0
2022-07-06,60666,0
2022-07-19,60614,0
2022-06-29,60642,1
2022-05-10,60659,0
2022-04-05,60612,0
2022-04-21,60612,0
2022-04-04,60610,0
2022-04-13,60657,0
2022-06-03,60657,1
2022-04-08,60617,1
2022-04-19,60619,0
2022-07-01,60643,0
2022-06-29,60642,0
2022-07-06,60642,1
2022-05-31,60616,0
2022-05-10,60634,0
2022-06-07,60614,0
2022-07-14,60657,0
2022-07-15,60647,1
2022-04-28,60622,1
2022-06-01,60651,0
2022-04-07,60644,0
2022-06-06,60623,0
2022-07-08,60613,0
2022-06-01,60611,0
2022-07-07,60651,0
2021-07-02,60608,0
2022-05-20,60613,0
2022-06-16,60628,0
2022-04-05,60614,1
2022-05-02,60607,0
2022-05-13,60625,0
2022-07-12,60605,0
2021-04-22,60605,1
2022-05-13,60632,1
2022-05-17,60620,0
2022-05-17,60643,0
2022-04-06,60607,0
2022-04-27,60629,1
2022-04-07,60614,0
2022-04-15,60651,0
2022-06-15,60618,0
2022-06-09,60659,0
2022-06-06,60608,0
2022-05-11,60657,0
2022-07-01,60641,0
2022-04-21,60660,0
2022-03-31,60607,0
2022-04-07,60651,0
2022-06-29,60630,0
2022-04-29,60661,0
2022-04-08,60611,0
2022-06-17,60646,0
2022-07-18,60651,0
2022-07-07,60615,0
2022-04-29,60629,0
2022-05-31,60634,0
2022-07-25,60654,0
2022-06-22,60628,1
2022-07-22,60611,0
2022-04-21,60624,0
2022-04-05,60606,0
2022-04-13,60649,0
2022-06-27,60616,0
2021-01-21,60641,0
2022-05-05,60622,1
2022-05-19,60620,0
2022-07-20,60666,0
2022-04-28,60655,0
2022-07-08,60634,0
2022-06-17,60653,0
2022-06-02,60613,0
2022-06-24,60632,0
2022-04-18,60652,1
2022-04-27,60608,0
2022-07-18,60607,0
2022-06-29,60614,1
2021-03-12,60611,0
2022-05-25,60655,0
2022-07-19,60654,0
2022-05-13,60614,0
2022-04-22,60632,1
2022-05-05,60609,0
2022-06-14,60638,0
2022-07-21,60612,0
2022-04-26,60646,1
2022-05-23,60625,0
2022-06-03,60644,0
2022-05-17,60602,0
2022-05-02,60653,1
2022-05-31,60606,0
2022-06-21,60659,0
2022-05-06,60639,0
2022-04-28,60607,0
2021-02-10,60618,0
2022-07-20,60657,0
2022-06-16,60605,0
2022-07-15,60605,1
2022-06-08,60602,0
2022-06-16,60626,0
2022-06-23,60629,0
2022-07-25,60652,0
2022-04-26,60654,0
2022-05-19,60625,0
2022-06-24,60636,0
2022-06-14,60628,1
2021-04-06,60608,0
2022-04-18,60618,0
2022-04-12,60644,0
2022-05-12,60611,0
2022-05-12,60608,0
2022-07-25,60622,0
2022-04-26,60659,0
2022-03-31,60629,1
2022-06-15,60630,0
2022-06-16,60612,0
2022-04-19,60616,0
2022-05-19,60623,0
2022-04-11,60630,0
2020-11-06,60657,0
2022-04-27,60641,1
2022-04-22,60620,1
2022-06-30,60657,0
2022-07-20,60629,0
2022-04-21,60639,0
2022-06-28,60654,0
2022-04-13,60657,0
2022-05-19,60641,0
2022-04-19,60657,0
2022-05-27,60602,0
2022-06-06,60620,1
2022-06-14,60624,0
2022-04-26,60622,1
2022-05-25,60618,1
2022-04-20,60612,1
2022-04-13,60629,0
2022-04-01,60644,0
2022-07-15,60615,0
2022-07-06,60638,0
2022-06-02,60616,0
2022-07-14,60619,0
2022-07-21,60652,1
2022-04-26,60611,0
2022-05-13,60629,0
2022-05-16,60623,0
2022-06-27,60618,0
2022-05-27,60611,0
2022-05-06,60629,0
2022-06-07,60640,1
2022-04-21,60626,1
2022-06-17,60614,0
2022-05-04,60657,0
2022-07-22,60619,0
2022-05-19,60643,0
2022-03-30,60609,0
2022-07-08,60613,0
2022-05-05,60624,0
2022-04-11,60610,0
2022-07-12,60611,0
2022-04-21,60647,0
2022-06-10,60616,0
2022-05-03,60625,0
2022-06-16,60632,0
2022-07-21,60625,0
2022-06-23,60666,0
2022-05-04,60608,0
2022-07-20,60618,0
2021-07-15,60638,0
2022-05-04,60639,0
2022-06-10,60608,0
2022-07-13,60639,0
2022-04-12,60639,1
2022-05-16,60640,0
2022-05-26,60653,0
2022-04-12,60607,1
2022-04-28,60640,0
2022-05-25,60607,0
2022-05-10,60607,0
2022-06-15,60661,0
2022-06-10,60620,0
2022-05-27,60632,0
2022-04-25,60629,0
2022-04-21,60632,0
2022-05-17,60666,0
2022-05-27,60623,0
2022-06-29,60651,0
2022-06-21,60601,0
2022-04-27,60610,0
2022-07-18,60638,0
2022-04-04,60659,0
2022-04-18,60614,0
2022-06-01,60647,0
2022-06-24,60661,0
2022-06-06,60608,0
2022-06-08,60647,0
2022-07-21,60607,0
2022-05-13,60618,0
2022-06-21,60659,0
2022-07-14,60637,0
2022-06-29,60623,0
2022-04-15,60616,1
2022-06-15,60618,0
2022-07-20,60636,0
2022-04-19,60625,0
2022-06-16,60622,0
2022-05-25,60642,0
2022-05-04,60614,0
2022-05-20,60613,0
2022-06-14,60624,1
2022-07-22,60639,0
2022-07-14,60614,0
2022-04-22,60607,0
2022-04-05,60649,0
2022-06-08,60661,1
2022-06-24,60630,1
2022-07-05,60661,1
2022-07-19,60605,0
2022-06-08,60602,0
2021-11-18,60625,0
2022-05-12,60622,1
2022-06-21,60618,0
2022-04-05,60644,0
2022-06-13,60629,0
2022-04-15,60607,0
2022-05-05,60649,0
2021-12-06,60634,0
2022-06-14,60624,0
2022-04-08,60611,0
2022-04-18,60646,0
2022-05-17,60613,0
2022-05-02,60619,0
2022-06-22,60607,0
2022-07-19,60607,0
2022-06-07,60605,0
2022-07-06,60618,0
2022-04-01,60630,0
2022-06-28,60654,0
2022-06-13,60607,0
2022-07-01,60622,0
2022-05-09,60605,1
2022-05-02,60638,0
2022-07-15,60601,1
2022-06-03,60617,0
2022-05-25,60607,0
2022-06-15,60642,0
2022-05-04,60625,0
2022-04-20,60644,0
2022-04-19,60632,0
2022-06-29,60629,0
2022-07-18,60607,0
2022-06-02,60653,0
2022-04-20,60616,0
2022-06-07,60603,1
2022-06-06,60604,0
2022-05-12,60622,0
2022-05-03,60629,0
2022-05-23,60657,0
2022-07-12,60637,0
2022-07-12,60615,1
2022-06-24,60640,0
2022-04-01,60630,0
2022-04-04,60647,0
2022-07-20,60645,0
2022-04-13,60642,0
2022-06-02,60647,0
2022-05-26,60653,0
2022-04-01,60647,0
2022-05-19,60602,0
2022-04-04,60611,0
2022-05-26,60659,0
2022-04-07,60601,0
2022-04-07,60617,0
2022-06-28,60632,0
2022-07-25,60601,0
2022-04-08,60613,0
2022-06-09,60649,0
2022-05-16,60605,0
2022-07-11,60634,0
2022-07-20,60645,0
2022-04-04,60640,0
2022-05-13,60653,1
2022-05-10,60606,1
2022-06-03,60622,1
2022-07-20,60607,0
2022-04-11,60622,0
2022-07-06,60637,0
2022-07-01,60641,0
2022-04-04,60618,0
2022-07-07,60613,0
2022-04-25,60636,0
2022-06-03,60629,0
2022-06-16,60612,0
2022-04-14,60613,0
2022-05-23,60625,0
2022-06-03,60645,0
2022-04-27,60607,0
2022-07-22,60620,1
2022-06-06,60604,1
2022-07-11,60605,1
2022-06-07,60625,1
2022-04-12,60625,0
2022-04-05,60611,0
2022-05-31,60618,0
2022-05-20,60642,0
2022-07-22,60614,1
2022-04-04,60620,0
2022-04-06,60657,0
2022-04-05,60659,0
2022-04-27,60616,0
2022-05-11,60657,0
2022-07-22,60647,0
2022-06-27,60621,0
2022-07-12,60605,0
2022-04-18,60639,1
2022-05-03,60607,0
2022-06-14,60616,1
2022-05-10,60610,0
2022-05-19,60605,0
2022-05-06,60647,0
2022-05-27,60625,1
2022-06-08,60624,0
2022-07-18,60660,0
2022-06-27,60622,1
2022-05-03,60607,0
2022-06-02,60601,0
2022-05-17,60602,1
2022-06-23,60660,0
2022-04-20,60657,0
2022-07-22,60617,0
2022-06-10,60622,0
2022-07-20,60639,1
2022-05-19,60657,0
2022-04-20,60609,0
2022-06-14,60654,0
2022-07-15,60626,0
2022-06-29,60602,1
2022-07-26,60657,0
2022-04-22,60642,0
2022-06-22,60654,0
2022-04-08,60642,0
2022-06-30,60601,1
2022-04-26,60640,0
2022-05-12,60639,0
2022-05-12,60618,1
2022-06-07,60607,0
2022-06-09,60605,0
2022-05-05,60636,0
2022-06-23,60607,0
2022-04-21,60618,0
2022-04-05,60613,0
2022-04-21,60628,1
2022-04-05,60605,0
2022-06-15,60609,0
2022-04-29,60607,0
2022-07-19,60652,1
2022-07-25,60638,0
2022-06-21,60622,0
2022-05-31,60621,1
2022-05-16,60615,0
2022-06-09,60622,0
2022-06-17,60612,0
2022-07-21,60639,0
2022-04-25,60659,0
2022-06-02,60639,0
2022-07-14,60614,0
2022-03-30,60606,0
2022-05-03,60636,1
2022-06-14,60617,0
2022-04-25,60615,0
2022-05-13,60622,0
2022-05-03,60610,1
2022-06-22,60629,0
2022-05-31,60616,0
2022-05-17,60613,0
2022-04-05,60628,0
2022-06-15,60618,1
2022-05-16,60614,0
2022-04-20,60601,1
2022-05-23,60602,0
2022-06-21,60657,0
2022-07-01,60622,0
2022-05-25,60657,0
2022-05-20,60614,0
2022-06-13,60638,0
2022-05-20,60625,0
2022-04-15,60606,1
2022-05-12,60620,0
2022-07-20,60622,0
2022-05-19,60601,0
2022-06-29,60643,0
2022-07-20,60654,0
2022-07-20,60601,0
2022-05-06,60629,1
2022-04-28,60666,0
2022-07-13,60618,0
2022-04-12,60614,1
2022-07-18,60638,0
2022-05-16,60647,0
2022-05-13,60617,0
2022-04-29,60622,0
2022-07-22,60619,0
2022-07-14,60603,0
2022-07-06,60622,0
2022-07-15,60618,0
2022-04-14,60644,1
2022-05-12,60611,1
2022-05-26,60625,0
2022-05-17,60613,0
2022-06-09,60609,0
2022-05-17,60628,0
2022-04-13,60607,0
2022-01-24,60602,0
2022-04-19,60610,1
2022-03-30,60642,0
2022-07-12,60611,0
2022-04-26,60639,0
2022-06-03,60621,0
2022-07-20,60611,0
2022-05-12,60605,1
2022-04-14,60622,0
2022-06-23,60639,1
2022-05-10,60610,0
2022-07-12,60613,0
2022-07-14,60666,0
2022-05-04,60625,0
2022-05-11,60646,0
2022-04-25,60601,0
2022-05-18,60620,1
2022-07-06,60638,0
2022-05-06,60625,0
2022-07-22,60608,0
2022-06-27,60611,0
2022-05-12,60608,0
2022-04-01,60623,0
2022-06-07,60639,1
2022-06-09,60634,0
2022-04-01,60636,1
2022-07-11,60629,0
2022-03-30,60639,0
2022-06-10,60614,1
2022-07-08,60661,0
2022-03-30,60612,0
2022-04-11,60654,0
2022-06-27,60625,0
2022-04-08,60605,0
2022-04-22,60707,0
2022-04-05,60655,0
2022-04-12,60640,0
2022-07-18,60638,0
2022-05-04,60632,0
2022-07-19,60634,0
2022-06-17,60655,1
2022-06-10,60603,0
2022-03-31,60609,0
2022-06-16,60609,0
2022-05-03,60607,0
2022-04-26,60659,0
2022-07-20,60666,0
2022-07-18,60640,0
2022-06-27,60604,0
2022-06-08,60617,0
2022-04-21,60707,0
2022-05-23,60653,1
2022-06-02,60607,0
2022-04-14,60660,0
2022-03-31,60614,0
2022-07-22,60639,0
2022-07-01,60666,0
2022-05-04,60607,0
2022-06-13,60654,1
2022-06-03,60657,0
2022-06-02,60639,0
2022-04-27,60601,0
2022-05-27,60639,0
2022-06-01,60647,0
2022-06-16,60607,0
2022-05-12,60652,0
2022-04-12,60618,0
2022-06-14,60605,1
2022-06-21,60661,0
2022-04-08,60707,0
2022-05-16,60615,0
2022-04-14,60619,1
2022-05-09,60623,0
2022-07-01,60640,1
2022-06-10,60641,0
2022-06-17,60623,0
2022-05-23,60619,0
2022-07-01,60634,0
2022-05-11,60612,0
2022-06-29,60643,1
2022-06-28,60651,0
2022-06-06,60607,0
2022-06-01,60707,0
2022-06-21,60605,0
2022-06-08,60634,0
2022-06-06,60605,0
2022-06-24,60612,0
2022-06-15,60605,0
2022-07-06,60605,0
2022-07-06,60625,0
2022-04-20,60606,0
2022-07-06,60640,0
2022-04-25,60611,0
2022-07-11,60641,0
2022-06-30,60640,1
2022-06-02,60652,1
2022-05-06,60605,0
2022-04-26,60653,0
2022-05-10,60607,0
2022-07-07,60613,0
2022-06-27,60657,0
2022-05-04,60625,0
2022-05-03,60647,0
2022-06-02,60625,0
2022-05-27,60639,1
2022-05-04,60647,1
2022-06-08,60611,1
2022-05-12,60614,0
2022-04-04,60602,1
2022-07-01,60644,0
2022-07-06,60623,0
2022-06-03,60637,0
2022-06-23,60616,0
2022-06-02,60613,0
2022-05-10,60707,0
2022-04-12,60653,1
2022-04-14,60608,1
2022-06-27,60607,0
2022-06-22,60616,0
2022-06-08,60654,0
2022-06-28,60609,0
2022-04-26,60654,0
2022-04-26,60622,0
2022-07-20,60647,0
2022-06-29,60629,0
2022-07-07,60608,1
2022-07-19,60634,0
2022-04-15,60638,0
2022-03-30,60655,0
2022-03-31,60639,0
2022-06-22,60610,0
2022-04-13,60613,0
2022-04-22,60638,1
2022-04-12,60649,0
2022-06-29,60613,0
2022-07-25,60625,0
2022-05-04,60642,0
2022-07-15,60645,0
2022-05-19,60707,1
2022-04-05,60617,0
2022-07-25,60661,1
2022-07-13,60614,1
2022-06-09,60601,0
2022-04-05,60654,0
2022-04-01,60629,0
2022-04-28,60626,1
2022-06-17,60652,1
2022-07-07,60608,1
2022-06-21,60605,0
2022-07-18,60611,1
2022-05-11,60639,0
2022-07-20,60634,0
2022-07-25,60628,0
2022-05-10,60606,0
2022-05-25,60661,0
2022-04-27,60601,0
2022-07-21,60634,0
2022-05-23,60623,0
2022-05-19,60608,1
2022-07-21,60610,0
2022-07-18,60628,1
2022-07-12,60620,0
2022-05-17,60654,0
2022-04-29,60617,1
2022-05-09,60603,0
2022-07-13,60629,0
2022-04-19,60618,0
2022-04-25,60625,0
2022-06-22,60602,0
2022-06-02,60608,1
2022-05-20,60609,0
2022-04-11,60643,0
2022-07-20,60623,0
2022-04-28,60618,0
2022-07-08,60634,0
2022-04-18,60647,1
2022-07-08,60641,0
2022-05-19,60628,0
2022-05-25,60624,0
2022-06-10,60610,1
2022-06-06,60611,0
2022-05-19,60647,0
2022-07-11,60607,0
2022-04-15,60619,1
2022-03-29,60620,1
2022-06-06,60618,0
2022-07-25,60628,1
2022-05-13,60655,0
2022-05-11,60622,0
2022-05-04,60610,0
2022-05-17,60623,0
2022-05-09,60638,0
2022-06-28,60636,0
2022-05-13,60652,0
2022-05-03,60607,0
2022-05-18,60629,0
2022-06-15,60613,1
2022-06-22,60630,0
2022-05-18,60643,0
2022-04-29,60601,0
2022-07-22,60616,1
2022-06-24,60616,0
2022-05-05,60632,0
2022-05-17,60613,0
2022-07-06,60608,0
2022-05-18,60640,0
2022-07-15,60622,0
2022-05-20,60641,0
2022-04-27,60608,0
2022-06-14,60610,0
2022-07-20,60623,0
2022-04-28,60632,1
2022-05-31,60617,0
2022-04-04,60652,0
2022-07-13,60613,0
2022-07-14,60647,0
2022-07-21,60657,0
2022-04-05,60625,0
2022-07-05,60636,0
2022-05-04,60654,0
2022-07-20,60661,0
2022-03-31,60638,0
2022-06-16,60612,0
2022-05-18,60639,0
2022-06-22,60626,0
2022-05-02,60607,0
2022-04-15,60644,0
2022-06-24,60647,0
2022-06-02,60622,1
2022-04-29,60629,1
2022-05-09,60610,0
2022-04-21,60612,0
2022-07-21,60647,0
2022-07-21,60620,0
2022-06-15,60601,0
2022-05-03,60626,0
2022-07-13,60605,0
2022-06-06,60618,0
2022-04-19,60661,0
2022-05-20,60611,0
2022-06-07,60617,1
2022-05-27,60602,0
2022-06-02,60608,1
2022-07-07,60605,0
2022-06-01,60640,0
2022-07-15,60611,0
2022-05-17,60666,0
2022-04-12,60617,0
2022-05-17,60623,0
2022-05-23,60647,1
2022-05-10,60622,1
2022-04-07,60607,0
2022-07-22,60625,0
2022-05-12,60622,0
2022-05-12,60651,0
2022-07-19,60654,0
2022-06-23,60609,0
2022-06-14,60661,1
2022-04-12,60614,0
2022-03-31,60632,1
2022-06-27,60610,0
2022-05-10,60610,0
2022-07-12,60618,0
2022-04-26,60654,0
2022-04-22,60618,1
2022-04-19,60657,0
2022-03-30,60639,0
2022-05-12,60625,0
2022-05-05,60707,0
2022-06-13,60640,0
2022-06-23,60644,0
2022-04-27,60613,1
2022-06-21,60606,0
2022-06-09,60659,0
2022-06-02,60637,0
2022-07-14,60657,0
2022-07-07,60647,1
2022-04-29,60610,0
2022-04-04,60624,0
2022-06-29,60616,0
2022-07-15,60614,0
2022-04-19,60636,1
2022-04-26,60642,0
2022-05-12,60605,1
2022-06-16,60614,0
2022-06-16,60638,1
2022-04-08,60642,1
2022-06-09,60614,1
2022-04-13,60607,1
2022-04-07,60639,0
2022-03-30,60630,1
2022-07-01,60609,0
2022-07-05,60622,0
2022-06-07,60605,0
2022-04-26,60642,0
2022-07-11,60659,0
2022-05-23,60625,0
2022-05-05,60643,0
2022-05-23,60659,0
2022-06-29,60651,0
2022-06-07,60659,0
2022-06-07,60610,0
2022-07-14,60607,0
2022-06-29,60661,0
2022-06-10,60616,1
2022-05-10,60707,0
2022-05-31,60610,0
2022-06-21,60601,0
2022-04-25,60659,0
2022-05-11,60608,1
2022-04-19,60644,1
2022-06-08,60614,0
2022-06-28,60618,1
2022-05-23,60630,1
2022-05-16,60634,0
2022-07-07,60615,0
2022-07-19,60625,0
2022-04-05,60629,0
2021-09-01,60634,0
2022-07-05,60603,0
2022-05-12,60647,0
2022-05-31,60618,0
2022-05-16,60610,0
2022-07-05,60632,0
2022-06-09,60628,0
2022-05-04,60632,0
2022-04-27,60607,0
2022-04-05,60608,0
2022-06-01,60655,0
2022-07-20,60652,0
2022-06-30,60639,0
2022-05-26,60628,0
2022-04-28,60608,0
2022-06-24,60636,1
2022-05-10,60605,1
2022-04-18,60652,1
2022-04-05,60661,0
2022-06-29,60608,0
2021-09-20,60649,0
2022-06-24,60626,1
2022-06-08,60654,0
2022-06-27,60617,0
2022-06-14,60607,0
2022-04-07,60608,1
2022-07-14,60620,0
2022-05-20,60613,0
2022-05-13,60660,0
2022-05-10,60640,0
2022-02-25,60620,0
2022-07-12,60622,0
2022-06-03,60639,0
2022-05-05,60640,1
2022-05-09,60630,0
2022-05-11,60607,0
2022-06-28,60647,0
2022-06-22,60622,0
2022-06-14,60625,0
2022-04-13,60622,1
2022-07-07,60651,0
2022-04-12,60608,0
2022-04-08,60604,1
2022-04-07,60639,0
2022-06-03,60622,0
2021-08-10,60620,1
2022-06-16,60649,1
2022-06-10,60620,1
2022-05-16,60659,0
2022-06-28,60625,0
2022-06-16,60608,0
2022-06-28,60611,0
2022-06-15,60656,0
2022-05-20,60613,0
2022-05-25,60645,1
2022-07-19,60613,1
2022-07-12,60611,0
2022-04-05,60659,0
2022-04-20,60612,1
2022-04-07,60619,0
2022-06-16,60626,1
2022-07-05,60632,0
2022-06-14,60653,0
2022-04-01,60612,0
2022-06-16,60619,1
2022-07-21,60639,1
2022-05-17,60634,0
2022-07-13,60611,0
2022-05-06,60614,0
2022-05-26,60622,1
2022-04-28,60643,1
2022-05-26,60654,0
2022-05-02,60620,0
2022-06-24,60666,0
2021-10-21,60660,0
2022-05-25,60614,0
2022-04-25,60611,0
2022-05-17,60613,0
2022-07-01,60646,0
2022-06-29,60654,0
2022-03-31,60613,0
2022-06-14,60611,0
2022-06-17,60629,0
2021-09-01,60625,1
2022-06-01,60607,0
2022-06-28,60657,0
2022-05-19,60616,0
2022-04-18,60617,1
2022-05-03,60629,0
2022-04-22,60608,0
2022-06-15,60622,0
2022-04-26,60647,0
2022-07-05,60630,0
2022-07-18,60605,0
2022-04-20,60641,0
2022-06-01,60607,0
2022-06-23,60622,0
2022-07-26,60647,1
2022-06-22,60639,0
2022-04-22,60638,0
2022-04-20,60618,0
2022-04-28,60622,0
2022-07-19,60640,0
2022-06-30,60654,0
2022-07-21,60642,1
2022-06-03,60645,0
2022-05-20,60666,0
2022-04-01,60638,0
2022-04-28,60654,0
2022-04-04,60611,1
2022-06-22,60642,0
2022-07-05,60634,0
2022-05-13,60602,0
2022-03-30,60614,0
2022-05-04,60608,0
2022-07-18,60643,0
2022-05-31,60601,0
2022-07-25,60608,1
2022-06-29,60614,0
2022-05-31,60630,0
2022-04-13,60603,0
2022-05-26,60608,0
2022-06-03,60622,0
2022-05-11,60607,0
2022-07-21,60649,0
2022-05-03,60659,1
2022-05-20,60639,0
2022-04-04,60636,0
2022-05-10,60620,1
2022-07-14,60620,1
2022-05-23,60618,1
2022-07-13,60634,1
2022-07-22,60643,1
2022-07-07,60631,0
2022-04-28,60624,0
2022-05-16,60621,0
2022-05-05,60602,0
2022-05-19,60660,0
2022-07-13,60609,0
2022-06-17,60623,0
2022-05-05,60612,0
2022-07-08,60618,0
2022-06-02,60621,0
2022-05-02,60639,0
2022-04-20,60622,0
2022-06-27,60659,0
2022-07-18,60602,0
2022-04-07,60632,0
2022-06-29,60615,1
2022-06-08,60622,1
2022-05-16,60611,0
2022-05-19,60634,0
2022-03-31,60649,0
2022-03-31,60613,0
2022-07-05,60605,1
2022-05-23,60618,0
2022-05-19,60653,0
2022-05-20,60643,0
2022-04-14,60652,0
2021-08-04,60643,0
2022-07-07,60639,0
2022-04-28,60649,0
2022-06-22,60638,0
2022-04-20,60629,0
2022-07-15,60642,1
2022-07-20,60639,0
2022-05-09,60610,0
2022-06-06,60641,0
2022-05-27,60654,0
2022-06-21,60601,0
2022-04-27,60610,1
2022-05-05,60607,0
2022-05-03,60625,0
2022-05-05,60632,0
2022-05-17,60613,0
2022-04-22,60657,0
2022-07-01,60643,1
2022-04-27,60640,0
2021-10-04,60610,0
2022-06-13,60639,1
2022-05-17,46394,0
2022-04-07,60645,1
2022-04-12,60612,0
2022-07-14,60638,0
2022-06-24,60622,0
2022-04-11,60615,0
2022-04-15,60625,0
2022-07-22,60643,0
2021-09-09,60647,0
2022-06-14,60618,0
2022-06-14,60611,0
2022-07-20,60626,0
2022-04-28,60625,0
2022-06-21,60606,0
2022-05-05,60607,0
2022-06-07,60660,1
2022-04-21,60610,0
2022-05-19,60654,1
2022-07-19,60601,0
2022-04-13,60642,0
2022-05-06,60639,0
2022-06-28,60608,0
2022-07-06,60622,0
2022-07-25,60661,0
2022-05-11,60614,0
2022-05-16,60607,1
2022-05-19,60605,0
2022-04-11,60642,0
2022-05-27,60639,1
2022-06-29,60660,0
2022-05-20,60647,0
2022-04-19,60645,0
2022-04-29,60623,0
2022-06-17,60647,0
2022-07-21,60656,0
2022-07-01,60657,0
2022-07-15,60615,0
2022-04-26,60613,0
2022-07-14,60602,1
2022-04-26,60608,0
2022-05-10,60647,0
2022-07-12,60666,0
2022-04-26,60646,0
2022-07-06,60613,1
2022-07-12,60615,1
2022-06-06,60616,0
2022-04-27,60646,0
2022-05-16,60602,0
2022-06-07,60608,0
2022-05-23,60605,0
2022-03-31,60654,0
2022-04-19,60625,0
2022-07-14,60608,0
2022-06-10,60608,0
2022-04-06,60614,0
2022-04-05,60638,0
2022-04-13,60608,0
2022-04-05,60652,0
2022-07-12,60618,0
2022-06-24,60625,0
2022-06-13,60616,0
2022-05-19,60611,0
2022-06-09,60608,0
2022-06-08,60622,0
2022-07-14,60623,0
2022-06-15,60607,0
2022-04-22,60644,0
2022-04-29,60608,0
2022-06-22,60611,0
2022-03-30,60616,1
2022-06-17,60628,1
2022-07-14,60614,0
2022-04-07,60607,0
2022-06-02,60660,0
2022-07-14,60643,0
2022-06-14,60607,0
2022-06-16,60616,0
2022-06-16,60605,0
2022-04-15,60649,0
2022-05-03,60613,0
2022-05-16,60618,0
2022-06-28,60654,0
2022-06-17,60625,0
2022-06-07,60614,0
2022-06-10,60626,0
2022-06-13,60615,1
2022-06-23,60616,0
2022-07-05,60611,1
2022-06-24,60632,0
2022-05-13,60639,0
2022-07-13,60647,1
2022-05-11,60631,0
2022-05-10,60612,1
2022-04-15,60638,1
2022-04-05,60639,1
2022-04-25,60616,0
2022-06-01,60647,0
2022-05-12,60614,1
2022-04-25,60610,0
2022-06-21,60654,0
2022-07-12,60601,1
2022-06-29,60625,0
2022-06-22,60620,0
2022-05-25,60661,1
2022-06-03,60636,0
2022-04-21,60608,0
2022-07-12,60614,0
2022-04-29,60613,1
2022-07-01,60660,0
2022-07-06,60639,0
2022-06-07,60644,0
2022-05-17,60642,0
2022-04-04,60612,0
2022-05-12,60623,0
2022-07-21,60613,0
2022-07-12,60636,1
2022-04-22,60609,0
2022-05-05,60707,0
2022-07-22,60647,1
2022-04-18,60647,0
2022-07-13,60661,0
2022-07-07,60611,0
2022-05-19,60620,0
2022-05-10,60617,1
2022-06-16,60624,0
2022-06-16,60616,0
2022-04-11,60615,0
2022-06-27,60616,1
2022-06-03,60609,0
2022-06-29,60640,1
2022-03-30,60606,0
2022-04-05,60654,0
2022-04-15,60639,0
2022-05-11,60638,0
2022-06-06,60636,1
2022-06-10,60640,0
2022-05-11,60618,0
2022-05-27,60630,0
2022-06-22,60628,1
2022-06-30,60654,0
2022-07-14,60643,0
2022-06-29,60616,0
2022-06-23,60611,0
2022-03-31,60642,1
2022-04-26,60647,0
2022-06-03,60615,0
2022-06-27,60661,0
2022-05-20,60642,0
2022-06-01,60625,0
2022-05-12,60604,0
2022-07-11,60631,0
2022-04-08,60613,0
2022-06-08,60605,0
2022-05-09,60623,0
2022-05-26,60645,0
2022-06-23,60604,0
2022-04-22,60666,1
2022-06-03,60621,0
2022-05-26,60623,0
2022-05-23,60602,0
2022-06-28,60625,0
2022-05-17,60606,0
2022-05-03,60625,0
2022-05-26,60647,1
2022-04-04,60637,0
2022-06-07,60616,0
2021-06-04,60632,0
2022-06-16,60613,0
2022-04-13,60611,1
2022-04-08,60638,0
2022-06-29,60607,1
2022-05-10,60615,0
2022-04-07,60621,0
2022-05-09,60628,0
2022-06-14,60659,0
2022-06-22,60616,0
2022-06-08,60643,0
2022-03-31,60608,1
2022-04-25,60634,0
2022-06-29,60652,0
2022-06-14,60640,0
2022-05-26,60605,0
2022-06-02,60616,0
2022-07-01,60613,0
2022-07-01,60638,0
